File_name,Compound_name,Column,Organic_modifier,pH,Additive,Retention_time,Peak_Area_IC,S.N,Concentration_(mol/L),SMILES,slope
200426,fluconazole,C18-RP,Acetonitrile,2,TFA,5.69,1005753898,14,0.002350597,c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O,4.27872E+11
200426,fluconazole,C18-RP,Acetonitrile,2,TFA,5.69,2137290905,33,0.004701193,c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O,4.54627E+11
200426,fluconazole,C18-RP,Acetonitrile,2,TFA,5.69,5082429410,62,0.011752983,c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O,4.32437E+11
200426,fluconazole,C18-RP,Acetonitrile,2,TFA,5.69,10218328700,140,0.023505966,c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O,4.34712E+11
200426,fluconazole,C18-RP,Acetonitrile,2,TFA,5.69,19993452136,319,0.047011933,c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O,4.25285E+11
200426,fluconazole,C18-RP,Methanol,2,TFA,8.38,720820727.9,8,0.001175298,c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O,6.13309E+11
200426,fluconazole,C18-RP,Methanol,2,TFA,8.39,1524815489,16,0.002350597,c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O,6.48693E+11
200426,fluconazole,C18-RP,Methanol,2,TFA,8.38,3127080303,51,0.004701193,c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O,6.65167E+11
200426,fluconazole,C18-RP,Methanol,2,TFA,8.38,7704822100,83,0.011752983,c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O,6.55563E+11
200426,fluconazole,C18-RP,Methanol,2,TFA,8.39,15230114342,167,0.023505966,c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O,6.47925E+11
200426,fluconazole,C18-RP,Methanol,2,TFA,8.38,28339347272,436,0.047011933,c1cc(c(cc1F)F)C(Cn1cncn1)(Cn1cncn1)O,6.02812E+11
200426,Glimepiride,C18-RP,Acetonitrile,2,TFA,13.39,43133676.13,13,1.50E-04,CCC1=C(C)CN(C1=O)C(=NCCc1ccc(cc1)S(=O)(=O)NC(=NC1CCC(C)CC1)O)O,2.87916E+11
200426,Glimepiride,C18-RP,Acetonitrile,2,TFA,13.37,146365550.9,40,7.49E-04,CCC1=C(C)CN(C1=O)C(=NCCc1ccc(cc1)S(=O)(=O)NC(=NC1CCC(C)CC1)O)O,1.95397E+11
200426,Glimepiride,C18-RP,Acetonitrile,2,TFA,13.37,270757112.5,83,0.001498136,CCC1=C(C)CN(C1=O)C(=NCCc1ccc(cc1)S(=O)(=O)NC(=NC1CCC(C)CC1)O)O,1.80729E+11
200426,Glimepiride,C18-RP,Acetonitrile,2,TFA,13.37,554048324.7,150,0.002996273,CCC1=C(C)CN(C1=O)C(=NCCc1ccc(cc1)S(=O)(=O)NC(=NC1CCC(C)CC1)O)O,1.84913E+11
200426,Glimepiride,C18-RP,Methanol,2,TFA,16.45,22344241.56,5,1.50E-04,CCC1=C(C)CN(C1=O)C(=NCCc1ccc(cc1)S(=O)(=O)NC(=NC1CCC(C)CC1)O)O,1.49147E+11
200426,Glimepiride,C18-RP,Methanol,2,TFA,16.43,81539495.48,16,7.49E-04,CCC1=C(C)CN(C1=O)C(=NCCc1ccc(cc1)S(=O)(=O)NC(=NC1CCC(C)CC1)O)O,1.08855E+11
200426,Glimepiride,C18-RP,Methanol,2,TFA,16.43,161128865.6,38,0.001498136,CCC1=C(C)CN(C1=O)C(=NCCc1ccc(cc1)S(=O)(=O)NC(=NC1CCC(C)CC1)O)O,1.07553E+11
200426,Glimepiride,C18-RP,Methanol,2,TFA,16.43,337150858.1,78,0.002996273,CCC1=C(C)CN(C1=O)C(=NCCc1ccc(cc1)S(=O)(=O)NC(=NC1CCC(C)CC1)O)O,1.12523E+11
200426,Glimepiride,C18-RP,Methanol,2,TFA,16.43,878390894.8,218,0.007490682,CCC1=C(C)CN(C1=O)C(=NCCc1ccc(cc1)S(=O)(=O)NC(=NC1CCC(C)CC1)O)O,1.17264E+11
200426,Glimepiride,C18-RP,Methanol,2,TFA,16.43,1499322667,305,0.014981364,CCC1=C(C)CN(C1=O)C(=NCCc1ccc(cc1)S(=O)(=O)NC(=NC1CCC(C)CC1)O)O,1.00079E+11
200426,Hydrochlorothiazide,C18-RP,Acetonitrile,2,TFA,4.62,55221552.95,6,0.00249478,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)Cl,22134839604
200426,Hydrochlorothiazide,C18-RP,Acetonitrile,2,TFA,4.62,83981894.95,10,0.00498956,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)Cl,16831523881
200426,Hydrochlorothiazide,C18-RP,Acetonitrile,2,TFA,4.62,192383675.9,21,0.0124739,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)Cl,15422897694
200426,Hydrochlorothiazide,C18-RP,Acetonitrile,2,TFA,4.62,411656959.3,49,0.024947799,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)Cl,16500732557
200426,Hydrochlorothiazide,C18-RP,Methanol,2,TFA,4.62,54808039.02,7,0.00124739,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)Cl,43938175870
200426,Hydrochlorothiazide,C18-RP,Methanol,2,TFA,4.62,95225825.23,10,0.00249478,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)Cl,38170030632
200426,Hydrochlorothiazide,C18-RP,Methanol,2,TFA,4.62,179082737.8,26,0.00498956,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)Cl,35891490425
200426,Hydrochlorothiazide,C18-RP,Methanol,2,TFA,4.62,418010895.3,69,0.0124739,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)Cl,33510843597
200426,Hydrochlorothiazide,C18-RP,Methanol,2,TFA,4.62,846012216.8,133,0.024947799,c1c(c(cc2c1NCNS2(=O)=O)S(=O)(=O)N)Cl,33911296806
200426,Hydrocortisonacetate,C18-RP,Acetonitrile,2,TFA,10.38,122001609.8,38,1.83E-04,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,6.66821E+11
200426,Hydrocortisonacetate,C18-RP,Acetonitrile,2,TFA,10.38,607874003.7,184,9.15E-04,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,6.64489E+11
200426,Hydrocortisonacetate,C18-RP,Acetonitrile,2,TFA,10.38,1172768824,396,0.0018296,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,6.40998E+11
200426,Hydrocortisonacetate,C18-RP,Acetonitrile,2,TFA,10.38,2365088164,772,0.003659199,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,6.4634E+11
200426,Hydrocortisonacetate,C18-RP,Acetonitrile,2,TFA,10.38,5497025435,2069,0.009147998,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,6.00899E+11
200426,Hydrocortisonacetate,C18-RP,Acetonitrile,2,TFA,10.38,10572124709,3236,0.018295995,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,5.77838E+11
200426,Hydrocortisonacetate,C18-RP,Methanol,2,TFA,14.07,148316336,33,1.83E-04,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,8.10649E+11
200426,Hydrocortisonacetate,C18-RP,Methanol,2,TFA,14.07,595036011.7,183,9.15E-04,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,6.50455E+11
200426,Hydrocortisonacetate,C18-RP,Methanol,2,TFA,14.07,1213628023,304,0.0018296,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,6.6333E+11
200426,Hydrocortisonacetate,C18-RP,Methanol,2,TFA,14.06,2456610853,636,0.003659199,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,6.71352E+11
200426,Hydrocortisonacetate,C18-RP,Methanol,2,TFA,14.06,6022982492,1264,0.009147998,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,6.58394E+11
200426,Hydrocortisonacetate,C18-RP,Methanol,2,TFA,14.06,11549360390,3117,0.018295995,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,6.31251E+11
200426,Hydrocortisonacetate,C18-RP,Methanol,2,TFA,14.06,21085844465,5500,0.03659199,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](C[C@]12C)O)O,5.76242E+11
200426,Iminostilbene,C18-RP,Acetonitrile,2,TFA,13.49,657514159.2,53,3.84E-04,c1ccc2c(c1)C=Cc1ccccc1N2,1.71402E+12
200426,Iminostilbene,C18-RP,Acetonitrile,2,TFA,13.47,2994835939,94,0.001918049,c1ccc2c(c1)C=Cc1ccccc1N2,1.5614E+12
200426,Iminostilbene,C18-RP,Acetonitrile,2,TFA,13.49,5783759451,632,0.003836099,c1ccc2c(c1)C=Cc1ccccc1N2,1.50772E+12
200426,Iminostilbene,C18-RP,Acetonitrile,2,TFA,13.47,11512928333,1522,0.007672198,c1ccc2c(c1)C=Cc1ccccc1N2,1.5006E+12
200426,Iminostilbene,C18-RP,Acetonitrile,2,TFA,13.47,25973261948,2830,0.019180494,c1ccc2c(c1)C=Cc1ccccc1N2,1.35415E+12
200426,Iminostilbene,C18-RP,Methanol,2,TFA,15.4,798560491.3,76,3.84E-04,c1ccc2c(c1)C=Cc1ccccc1N2,2.0817E+12
200426,Iminostilbene,C18-RP,Methanol,2,TFA,15.38,3881424121,472,0.001918049,c1ccc2c(c1)C=Cc1ccccc1N2,2.02363E+12
200426,Iminostilbene,C18-RP,Methanol,2,TFA,15.38,7287486252,546,0.003836099,c1ccc2c(c1)C=Cc1ccccc1N2,1.89971E+12
200426,Iminostilbene,C18-RP,Methanol,2,TFA,15.38,13828030041,1327,0.007672198,c1ccc2c(c1)C=Cc1ccccc1N2,1.80236E+12
200426,Iminostilbene,C18-RP,Methanol,2,TFA,15.36,31269932624,1872,0.019180494,c1ccc2c(c1)C=Cc1ccccc1N2,1.6303E+12
200426,Irbesartan,C18-RP,Acetonitrile,2,TFA,8.8,588092962.9,87,1.74E-04,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1,3.37251E+12
200426,Irbesartan,C18-RP,Acetonitrile,2,TFA,8.8,2485729605,359,8.72E-04,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1,2.85096E+12
200426,Irbesartan,C18-RP,Acetonitrile,2,TFA,8.8,4413874141,766,0.001743785,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1,2.5312E+12
200426,Irbesartan,C18-RP,Acetonitrile,2,TFA,8.8,7365378989,1231,0.00348757,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1,2.11189E+12
200426,Melamine,C18-RP,Acetonitrile,2,TFA,1.84,1096160076,87,0.002404512,c1(=N)[nH]c(=N)[nH]c(=N)[nH]1,4.55876E+11
200426,Melamine,C18-RP,Acetonitrile,2,TFA,1.84,1781456961,131,0.004809023,c1(=N)[nH]c(=N)[nH]c(=N)[nH]1,3.7044E+11
200426,Melamine,C18-RP,Acetonitrile,2,TFA,1.84,3137582497,254,0.009618047,c1(=N)[nH]c(=N)[nH]c(=N)[nH]1,3.26218E+11
200426,Melamine,C18-RP,Acetonitrile,2,TFA,1.84,6367565919,379,0.024045117,c1(=N)[nH]c(=N)[nH]c(=N)[nH]1,2.64817E+11
200426,Metolachlor,C18-RP,Methanol,2,TFA,16,1043685303,211,2.64E-04,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,3.94821E+12
200426,Metolachlor,C18-RP,Methanol,2,TFA,15.98,4454856498,996,0.001321719,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,3.3705E+12
200426,Metolachlor,C18-RP,Methanol,2,TFA,15.98,7756599477,1790,0.002643437,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,2.93429E+12
200426,Metolachlor,C18-RP,Methanol,2,TFA,15.98,13533446970,2159,0.005286875,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,2.55982E+12
200426,Metsulfuron-methyl,C18-RP,Acetonitrile,2,TFA,9.42,473919986.3,36,2.01E-04,Cc1nc(=NC(=NS(=O)(=O)c2ccccc2C(=O)OC)O)[nH]c(n1)OC,2.35718E+12
200426,Metsulfuron-methyl,C18-RP,Acetonitrile,2,TFA,9.42,1967969006,129,0.001005267,Cc1nc(=NC(=NS(=O)(=O)c2ccccc2C(=O)OC)O)[nH]c(n1)OC,1.95766E+12
200426,Metsulfuron-methyl,C18-RP,Acetonitrile,2,TFA,9.42,3456872450,274,0.002010534,Cc1nc(=NC(=NS(=O)(=O)c2ccccc2C(=O)OC)O)[nH]c(n1)OC,1.71938E+12
200426,Metsulfuron-methyl,C18-RP,Acetonitrile,2,TFA,9.42,5713637427,424,0.004021069,Cc1nc(=NC(=NS(=O)(=O)c2ccccc2C(=O)OC)O)[nH]c(n1)OC,1.42093E+12
200426,Metsulfuron-methyl,C18-RP,Methanol,2,TFA,12,290815282.7,19,2.01E-04,Cc1nc(=NC(=NS(=O)(=O)c2ccccc2C(=O)OC)O)[nH]c(n1)OC,1.44646E+12
200426,Metsulfuron-methyl,C18-RP,Methanol,2,TFA,12,1550025459,70,0.001005267,Cc1nc(=NC(=NS(=O)(=O)c2ccccc2C(=O)OC)O)[nH]c(n1)OC,1.5419E+12
200426,Metsulfuron-methyl,C18-RP,Methanol,2,TFA,12,2773123095,218,0.002010534,Cc1nc(=NC(=NS(=O)(=O)c2ccccc2C(=O)OC)O)[nH]c(n1)OC,1.3793E+12
200426,Metsulfuron-methyl,C18-RP,Methanol,2,TFA,12,5178995704,123,0.004021069,Cc1nc(=NC(=NS(=O)(=O)c2ccccc2C(=O)OC)O)[nH]c(n1)OC,1.28796E+12
200426,Monuron,C18-RP,Acetonitrile,2,TFA,8.69,432532653.8,77,3.56E-04,CN(C)C(=O)Nc1ccc(cc1)Cl,1.21336E+12
200426,Monuron,C18-RP,Acetonitrile,2,TFA,8.69,1989257412,368,0.001782378,CN(C)C(=O)Nc1ccc(cc1)Cl,1.11607E+12
200426,Monuron,C18-RP,Acetonitrile,2,TFA,8.69,3594232354,685,0.003564756,CN(C)C(=O)Nc1ccc(cc1)Cl,1.00827E+12
200426,Monuron,C18-RP,Acetonitrile,2,TFA,8.69,6359624408,1160,0.007129512,CN(C)C(=O)Nc1ccc(cc1)Cl,8.92014E+11
200426,Monuron,C18-RP,Methanol,2,TFA,11.23,721654833.8,67,3.56E-04,CN(C)C(=O)Nc1ccc(cc1)Cl,2.02442E+12
200426,Monuron,C18-RP,Methanol,2,TFA,11.23,3119510441,396,0.001782378,CN(C)C(=O)Nc1ccc(cc1)Cl,1.7502E+12
200426,Monuron,C18-RP,Methanol,2,TFA,11.21,5276572093,690,0.003564756,CN(C)C(=O)Nc1ccc(cc1)Cl,1.48021E+12
200426,Monuron,C18-RP,Methanol,2,TFA,11.23,9464530891,1254,0.007129512,CN(C)C(=O)Nc1ccc(cc1)Cl,1.32751E+12
200426,N-Methyl-N-nitrosotoluene-4-sulphonamide,C18-RP,Acetonitrile,2,TFA,6.68,64505807.59,4,0.006815705,Cc1ccc(cc1)S(=O)(=O)N(C)N=O,9464289601
200426,N-Methyl-N-nitrosotoluene-4-sulphonamide,C18-RP,Acetonitrile,2,TFA,6.68,151568520.7,12,0.017039263,Cc1ccc(cc1)S(=O)(=O)N(C)N=O,8895251004
200426,N-Methyl-N-nitrosotoluene-4-sulphonamide,C18-RP,Acetonitrile,2,TFA,6.66,248705487.2,15,0.034078526,Cc1ccc(cc1)S(=O)(=O)N(C)N=O,7298011898
200426,N-Methyl-N-nitrosotoluene-4-sulphonamide,C18-RP,Acetonitrile,2,TFA,6.66,403863887.5,28,0.068157052,Cc1ccc(cc1)S(=O)(=O)N(C)N=O,5925489399
200426,N-Methyl-N-nitrosotoluene-4-sulphonamide,C18-RP,Methanol,2,TFA,9.69,35307299.55,3,0.003407853,Cc1ccc(cc1)S(=O)(=O)N(C)N=O,10360571254
200426,N-Methyl-N-nitrosotoluene-4-sulphonamide,C18-RP,Methanol,2,TFA,9.66,65157847.41,6,0.006815705,Cc1ccc(cc1)S(=O)(=O)N(C)N=O,9559956857
200426,N-Methyl-N-nitrosotoluene-4-sulphonamide,C18-RP,Methanol,2,TFA,9.66,161805813.1,16,0.017039263,Cc1ccc(cc1)S(=O)(=O)N(C)N=O,9496057063
200426,N-Methyl-N-nitrosotoluene-4-sulphonamide,C18-RP,Methanol,2,TFA,9.66,342532982.7,34,0.034078526,Cc1ccc(cc1)S(=O)(=O)N(C)N=O,10051285202
200426,N-Methyl-N-nitrosotoluene-4-sulphonamide,C18-RP,Methanol,2,TFA,9.66,607539697.8,52,0.068157052,Cc1ccc(cc1)S(=O)(=O)N(C)N=O,8913820102
200426,Nicotinamide,C18-RP,Acetonitrile,2,TFA,1.82,82761359.84,2,6.21E-04,c1cc(cnc1)C(=N)O,1.33314E+11
200426,Nicotinamide,C18-RP,Acetonitrile,2,TFA,1.82,486915159.8,20,0.003103993,c1cc(cnc1)C(=N)O,1.56867E+11
200426,Nicotinamide,C18-RP,Acetonitrile,2,TFA,1.82,906922900.9,27,0.006207986,c1cc(cnc1)C(=N)O,1.4609E+11
200426,Nicotinamide,C18-RP,Acetonitrile,2,TFA,1.82,1732765601,145,0.012415971,c1cc(cnc1)C(=N)O,1.39559E+11
200426,Nicotinamide,C18-RP,Acetonitrile,2,TFA,1.82,4131419107,254,0.031039929,c1cc(cnc1)C(=N)O,1.331E+11
200426,Nicotinamide,C18-RP,Methanol,2,TFA,1.89,686985246.2,68,0.003103993,c1cc(cnc1)C(=N)O,2.21323E+11
200426,Nicotinamide,C18-RP,Methanol,2,TFA,1.89,1243309765,147,0.006207986,c1cc(cnc1)C(=N)O,2.00276E+11
200426,Nicotinamide,C18-RP,Methanol,2,TFA,1.89,2522006077,302,0.012415971,c1cc(cnc1)C(=N)O,2.03126E+11
200426,Nicotinamide,C18-RP,Methanol,2,TFA,1.89,5516389872,610,0.031039929,c1cc(cnc1)C(=N)O,1.77719E+11
200426,Nicotinamide,C18-RP,Methanol,2,TFA,1.89,10955275987,1065,0.062079857,c1cc(cnc1)C(=N)O,1.76471E+11
200426,Norethindrone,C18-RP,Acetonitrile,2,TFA,11.23,243690207.1,82,2.57E-04,C#CC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)O,9.48475E+11
200426,Norethindrone,C18-RP,Acetonitrile,2,TFA,11.23,1123262777,369,0.001284643,C#CC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)O,8.74378E+11
200426,Norethindrone,C18-RP,Acetonitrile,2,TFA,11.23,2167766997,806,0.002569285,C#CC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)O,8.43724E+11
200426,Norethindrone,C18-RP,Acetonitrile,2,TFA,11.23,4165920917,1345,0.005138571,C#CC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)O,8.10716E+11
200426,Norethindrone,C18-RP,Acetonitrile,2,TFA,11.23,9417085277,3353,0.012846427,C#CC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)O,7.33051E+11
200426,Norethindrone,C18-RP,Acetonitrile,2,TFA,11.23,17838165909,5261,0.025692854,C#CC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)O,6.94285E+11
200426,Norethindrone,C18-RP,Methanol,2,TFA,14.74,247651941.8,46,2.57E-04,C#CC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)O,9.63894E+11
200426,Norethindrone,C18-RP,Methanol,2,TFA,14.74,1152118542,225,0.001284643,C#CC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)O,8.9684E+11
200426,Norethindrone,C18-RP,Methanol,2,TFA,14.74,2252373627,469,0.002569285,C#CC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)O,8.76654E+11
200426,Norethindrone,C18-RP,Methanol,2,TFA,14.73,4592274056,703,0.005138571,C#CC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)O,8.93687E+11
200426,Norethindrone,C18-RP,Methanol,2,TFA,14.73,10472782320,2267,0.012846427,C#CC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)O,8.15229E+11
200426,Norethindrone,C18-RP,Methanol,2,TFA,14.73,20038649642,3648,0.025692854,C#CC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)O,7.79931E+11
200426,Parathion,C18-RP,Acetonitrile,2,TFA,14.64,84064283.52,23,2.56E-04,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,3.28264E+11
200426,Parathion,C18-RP,Acetonitrile,2,TFA,14.63,429740688.1,132,0.001280437,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,3.3562E+11
200426,Parathion,C18-RP,Acetonitrile,2,TFA,14.63,897357334.8,277,0.002560874,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,3.50411E+11
200426,Parathion,C18-RP,Acetonitrile,2,TFA,14.63,1702713767,544,0.005121749,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,3.32448E+11
200426,Parathion,C18-RP,Acetonitrile,2,TFA,14.63,4331540348,1207,0.012804371,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,3.38286E+11
200426,Parathion,C18-RP,Acetonitrile,2,TFA,14.63,8779935317,2731,0.025608743,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,3.42849E+11
200426,Parathion,C18-RP,Acetonitrile,2,TFA,14.63,20710673841,5568,0.051217486,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,4.04367E+11
200426,Parathion,C18-RP,Methanol,2,TFA,16.54,159439857.9,60,2.56E-04,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,6.22599E+11
200426,Parathion,C18-RP,Methanol,2,TFA,16.52,772673740.6,276,0.001280437,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,6.03445E+11
200426,Parathion,C18-RP,Methanol,2,TFA,16.52,1604036114,557,0.002560874,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,6.26363E+11
200426,Parathion,C18-RP,Methanol,2,TFA,16.52,3307593441,1169,0.005121749,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,6.45794E+11
200426,Parathion,C18-RP,Methanol,2,TFA,16.5,8031997421,2640,0.012804371,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,6.27286E+11
200426,Parathion,C18-RP,Methanol,2,TFA,16.5,14825321395,5073,0.025608743,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,5.78916E+11
200426,Parathion,C18-RP,Methanol,2,TFA,16.5,33255338984,9165,0.051217486,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,6.49297E+11
200426,Phenazone (Antipyrine),C18-RP,Methanol,2,TFA,7.41,2728128793,567,3.82E-04,Cc1cc(=O)n(c2ccccc2)n1C,7.13501E+12
200426,Phenazone (Antipyrine),C18-RP,Methanol,2,TFA,7.4,10023703351,1576,0.001911789,Cc1cc(=O)n(c2ccccc2)n1C,5.2431E+12
200426,Phenazone (Antipyrine),C18-RP,Methanol,2,TFA,7.4,16874105324,2513,0.003823579,Cc1cc(=O)n(c2ccccc2)n1C,4.41317E+12
200426,Phenazone (Antipyrine),C18-RP,Methanol,2,TFA,7.4,28194823259,4093,0.007647158,Cc1cc(=O)n(c2ccccc2)n1C,3.68697E+12
200426,Progesterone,C18-RP,Acetonitrile,2,TFA,13.92,317883155.9,86,2.43E-04,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.3073E+12
200426,Progesterone,C18-RP,Acetonitrile,2,TFA,13.92,1631345666,504,0.001215801,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.34179E+12
200426,Progesterone,C18-RP,Acetonitrile,2,TFA,13.92,3046376703,1047,0.002431603,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.25283E+12
200426,Progesterone,C18-RP,Acetonitrile,2,TFA,13.92,6054864200,1833,0.004863206,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.24504E+12
200426,Progesterone,C18-RP,Acetonitrile,2,TFA,13.92,13739063625,4078,0.012158014,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.13004E+12
200426,Progesterone,C18-RP,Acetonitrile,2,TFA,13.92,25690688405,7036,0.024316029,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.05653E+12
200426,Progesterone,C18-RP,Methanol,2,TFA,16.7,346377103.9,104,2.43E-04,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.42448E+12
200426,Progesterone,C18-RP,Methanol,2,TFA,16.7,1726944529,496,0.001215801,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.42042E+12
200426,Progesterone,C18-RP,Methanol,2,TFA,16.7,3310689739,1038,0.002431603,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.36153E+12
200426,Progesterone,C18-RP,Methanol,2,TFA,16.69,6430652333,1980,0.004863206,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.32231E+12
200426,Progesterone,C18-RP,Methanol,2,TFA,16.69,15083936004,4942,0.012158014,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.24066E+12
200426,Progesterone,C18-RP,Methanol,2,TFA,16.69,28316797092,6879,0.024316029,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.16453E+12
200426,Propanil,C18-RP,Acetonitrile,2,TFA,11.65,174299429.5,21,3.49E-04,CCC(=Nc1ccc(c(c1)Cl)Cl)O,4.99537E+11
200426,Propanil,C18-RP,Acetonitrile,2,TFA,11.63,863955565.8,17,0.001744608,CCC(=Nc1ccc(c(c1)Cl)Cl)O,4.95215E+11
200426,Propanil,C18-RP,Acetonitrile,2,TFA,11.63,1762169844,94,0.003489216,CCC(=Nc1ccc(c(c1)Cl)Cl)O,5.05033E+11
200426,Propanil,C18-RP,Acetonitrile,2,TFA,11.63,3428352170,151,0.006978432,CCC(=Nc1ccc(c(c1)Cl)Cl)O,4.91278E+11
